,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18
points224,11.10835230734221,18.066552338826902,10.657375001719414,9.545819555011164,20.09562478934657,20.066789249070723,21.954512711459408,16.668221932659794,7.4874431457460435,10.372541656060632,12.05152352701191,16.816298437645138,12.610132681265158,8.858842978099169,17.928113549459436,16.23688335837789,12.233497976124786,19.464897439469393
points225,11.29065659559925,18.16472738856352,11.364974163583545,10.433763276035355,16.666911193449838,16.838532719019618,16.718140586513112,12.63997549512122,12.916076798845161,10.62762372644931,14.599633033162675,14.154077813318763,17.53278877338284,14.404332814191715,20.924917554335305,12.060885168246989,16.288636347443706,16.189453812712582
points226,12.515920864040378,15.362940222910236,11.72667281395532,11.75995863140725,16.90970319595739,21.063475324288763,16.23117594673619,14.160050567986547,11.679905779979652,10.476002436409761,11.885649034803015,18.250723943136997,23.235881769993828,14.920044340413142,13.813882183379292,5.906329537136961,14.75841349468594,20.476151973475876
points227,12.129660475341,18.442678913318904,11.72200985844116,9.452958504686723,17.992235623922987,17.638248031453816,20.249648788364397,14.730188561354982,9.383998739426604,11.968453603322684,13.45758607703306,14.40242393534,12.981870720167477,10.664349793094908,20.579380346523447,15.434580511382936,14.18446935057647,17.000858482369043
points228,6.471106146590002,23.184410918049853,4.486185422849497,1.2774070074341415,13.752177246689838,19.64610985445177,16.33819801262585,13.812559141673107,12.90357270612366,4.976789488183984,6.737449261636373,14.947667905615567,14.359517813897458,14.806704462255642,17.048049605578676,14.335547089966575,15.10822471860128,19.038069017011054
points229,11.496466090411152,19.436306545653487,11.651075932031834,9.298378262479625,12.825104401849929,17.414736884763037,11.896936512431214,7.2832907756593706,15.468966347216616,11.00457040220774,15.05087109917661,17.431829310181136,21.501331193932465,19.510146066687273,16.61795362404443,6.94877918058933,21.681081443782105,16.774080296025268
points230,10.435808879480467,18.758761618036406,11.697970343484917,11.96386509927519,15.465669225971622,16.44781745423897,16.019601091760556,11.052706658797808,13.4105590201282,10.640678650715765,15.549725526861394,14.432848066100759,17.582868705597804,15.144109051599454,20.668271550639112,12.236557393620108,17.88650153855819,15.79302750272472
points231,8.617343307834329,20.934857750992553,8.48521575895287,8.176454948242329,14.293477731286671,15.441019442260354,14.267572208113764,10.42638119133029,16.464470312987064,8.842780305217165,14.955660102627942,15.016526084918121,10.046639355830893,16.999565106855172,19.04052522513918,19.350073323031292,18.517008255424734,14.771513226808548
points232,5.545446453382875,22.398113868587238,3.976643469457465,2.550544817484224,11.51106398630906,17.17733047751825,15.387749994997078,13.13116197447256,14.113382288867339,3.791055885158451,7.756844678024301,12.275128128335073,15.160472496420724,15.813260088122039,18.966224000435837,14.214441124634762,15.794170785126282,16.533203743520055
points233,12.69462835416524,14.46332267216979,13.542805907408429,15.165001034402145,10.71459417684861,9.549293121788162,15.223750451945424,13.483214747867592,17.348437712643666,13.90886693306898,17.457548869444967,4.69769840514418,7.992293620657389,15.98694098348547,24.376757605899257,19.54454643116162,15.439767763300297,8.793668143140266
points234,7.41490808233544,21.39091971575654,10.568978233555066,13.587583362485095,5.387328908448638,10.540826587613573,3.2883432433485256,0.0,3.4175900965938735,19.26800589140995,10.35661162075424,17.761629310043073,10.555879460826517,0.386065607466345,15.460046288794928,16.665337972145753,0.0,6.722708131441638
points235,10.270311242771534,17.929325901439697,9.745539166022919,9.905225345501867,21.419462578251412,20.139949754688146,22.124592641832113,17.373241581070815,7.0033917680268365,9.81556071578181,11.62044837443318,17.02182913613789,11.874705639338993,8.678722753122836,16.151261487171922,16.09532704941612,11.523771728454536,19.53912732474159
points236,5.472814923001474,23.601128386772636,4.774569179143629,3.0773577594683386,14.537365708528876,21.89527607096945,15.884716395881677,12.563605761359353,11.781671747407,4.563552088155444,7.131956284141367,18.101048015827438,17.230190549045904,15.286956368824525,15.013308231711118,11.275019731402217,16.365515913425376,21.320111066901358
points237,11.827603462275965,15.00550561997995,11.163550013134406,12.760612722362971,22.76153654828899,18.791301773362086,21.121565007127337,18.322640008093227,8.201274712889042,10.490193225455993,13.119439704126997,15.99277478243155,14.56388201962645,9.740961918111957,15.5792838742473,14.098030760563484,10.568035268239134,18.170766293314216
points238,10.19328656199711,17.42749089294396,10.134814156910375,11.319693328258918,19.243415534130083,19.8249649313738,19.91375763499674,16.082123371999465,10.174164752178749,9.77076587515563,12.049797868255883,15.372923128988358,6.697620233635794,11.020069541918692,18.49202650123619,21.20452704792953,12.82350923773984,19.2195384003652
points239,7.33216285638754,23.074100716891625,8.321499750737818,7.303791489432528,12.154892174643738,14.562385815824413,13.7904453586659,8.22908858517174,16.633439913731983,6.627665361650114,14.840372915021392,12.519469191789412,16.585225417183132,17.5048580904334,22.471029892164992,13.420065176899017,20.728969638227685,13.880036702197211
points240,10.54812806779824,14.882904364737836,9.471415852935303,11.995047393232918,23.007939726276213,20.522986375004827,22.391677549454435,20.40882039334384,6.476604907199636,9.805576670554789,11.39592225163043,17.285334171732345,13.579973027457012,8.395871075424601,14.5059636133296,14.678250573343055,8.467927873893139,19.92776275230189
points241,12.1002722689153,16.396321050400733,12.178311842686401,12.282826311719713,19.82901839395695,18.292507217495924,20.38638788377571,17.06360014339187,9.104807647327014,11.911739934920043,14.068922468511103,15.463979258530022,12.577912357044754,10.519538605939696,18.071602681590484,16.23396625854342,11.835480283219493,17.664680908257488
points242,14.488725316677177,14.41354724279985,14.273966432038943,15.172003802572874,19.34719090231064,16.233806158065477,17.223218161848976,15.375747665908102,13.725636107971246,12.974869135836503,15.916829379213715,14.606990413724583,15.793449196343543,13.869439095099507,17.03459287786187,13.6266307202249,13.53460059591625,15.575888025245112
points243,6.1910393984000995,25.07143785097322,6.201353357729778,3.2041477319356018,11.147538102516686,15.241242267955515,13.349258108366884,8.414607124248233,16.248743047720364,5.993971748327922,11.56205225449842,12.298814224016354,14.190807935809335,17.97208985967514,20.85121804023312,14.487381671581952,20.5422126068332,14.568815929906341
points244,9.460997191037912,20.819442051235583,9.552449532753256,8.36133160756767,16.64931591502913,17.057299499336093,14.686455715685762,10.561135601914636,14.641803948082485,8.063676521584878,13.45025468619169,14.537613805114772,20.743062794212232,16.55595373273589,20.325556532431566,10.391173628275222,18.381354245786,16.41141828476226
points245,7.249512566592626,16.185119541786925,6.4796444868622975,11.800108211549231,18.383288982899675,20.444308484692865,18.17161288977894,18.42142906565876,12.315935622998866,6.125449712959044,11.268720789957158,18.55995996781089,15.33270833993038,12.86505797037314,12.92855841439121,15.443240268643015,10.46858671060689,19.84793483528536
points246,8.519481167971247,19.31779123737038,8.674827439995093,9.74819450825888,13.964214382316754,13.498563457679468,14.709327703301302,10.927825629211492,15.359758075446251,8.762368550321872,15.483470115843422,12.466824221467467,16.489612566500686,16.531731547637744,20.780688788131283,13.312627395921973,18.01221625407463,12.800664561058195
points247,10.430355565294265,17.926332440319836,10.89464103285647,11.665952691624383,20.407287327068417,19.623072481569807,20.423767090350456,15.699648416698158,8.460241185071123,10.633840831582498,13.28701931134394,17.40923926997236,13.211219647996778,10.479952800119303,15.832407411683606,15.160861329066199,13.208537535129347,19.01469490919743
points248,12.566567996988224,18.72033211840558,13.310011065226275,11.183282946653812,14.287061136504075,17.986309531755207,12.53040121032265,7.310532082812141,14.841105082675893,12.401633196502909,15.251923282414307,17.004693374640432,21.79610075596803,18.83928617364321,17.480333008356215,6.603347902724411,21.653658277987013,17.354007562149132
points249,7.426472410337652,21.727896850802455,8.039999556620772,7.432309932142895,11.19707664783889,14.553899174067782,14.88032730637722,10.158800467158866,16.155601286867725,6.636889525256534,13.21367099990562,10.373042886027859,15.542797470471768,16.35063735910295,23.480838943899858,14.762323970861951,18.786375306035435,13.871426012062901
points250,6.481289163971294,20.035417805547343,6.800396714940236,9.179129504387854,13.247575574384712,15.414113539131998,16.467876959220007,13.485886105657709,15.428107836154206,6.1919574981435845,13.048603065467303,11.47131797747318,8.90480604876392,14.669370204274415,21.10013442070766,21.840417761448112,15.437078571949622,14.74421404283617
points251,11.626335724497201,18.194290115691224,12.011743797814777,10.394561404450023,10.033812282516271,12.137020981353611,13.767769785003095,10.4407238078885,18.553515800163034,11.69686130362032,16.193428512951964,8.73831610779569,14.547657226968001,17.528872266713112,24.090334556186573,15.211555245186714,18.502569889835105,11.419220557111696
points252,4.849941647766509,23.73504413829707,2.7901351498476856,0.0,16.901998386898644,12.381821000651675,13.992295290245268,9.732052729154157,15.851372061655693,24.37959204387739,29.986205301732394,16.66993544934358,14.73060465241974,17.291092392106364,17.329635585500302,13.025207676077638,19.215971944197893,11.667598793344087
points253,8.6924883100461,21.730790240883348,10.024505250179283,9.220932506467555,16.090134672728315,16.897732709057035,15.903838418367377,10.247135810663787,13.182349216405287,7.916789209667916,13.453835525879853,12.993866520147114,17.14839650672777,15.266705519799725,21.9846132563169,12.60173450978832,18.697450249799473,16.249519122971257
points254,13.734903590374856,14.898311669844626,14.155922455581559,15.227296426481633,14.438305460348566,16.110182517349156,10.622478764156693,9.29867808967686,17.794903601416838,12.80685004673599,17.507806515576398,17.531007689185966,23.268224976623372,20.859838624998005,13.426727304002641,6.24721433239136,19.65223972397522,15.450457390371017
points255,9.408783633945275,19.134548093101483,7.825357164782172,5.421634212646677,14.612346969502255,16.290230973971422,14.437229805502012,12.840477484063115,14.041555703147518,7.992722601984296,10.77342360723322,12.64684903258884,19.728868515359355,16.81989214636211,18.546464956859804,9.105791819822892,16.086795839050964,15.633137596934857
points256,8.642230524592076,20.296527348561554,8.703391347091623,8.48400014407763,18.94875513206325,20.420075192228225,21.268354290319134,15.544629100035475,7.8899632982008905,8.555577722158658,11.613480204524336,17.242296509114578,9.596613720387447,9.585507252445739,17.353079075182194,18.70567462143287,13.36459173614258,19.823347327254396
points257,0.0,0.0,1.9512077166596418,1.9970790545612849,11.135072492399141,16.156302313932798,11.659193940288175,5.637721401886942,15.841329337730958,1.1694057913887124,11.01662065592152,14.449054425290448,14.27125171681888,19.761923248668825,18.812021528692405,14.09511924205779,23.337636377479086,15.497251315321218
points258,5.603507214890022,21.976709343029103,3.383262412299315,1.774676112408437,16.280521592405314,21.1607152278277,19.24057807945327,16.903291483148074,10.237887408291945,3.7105693274419083,5.399139805463825,15.90895779099715,14.924240667032857,11.732988771884578,15.859712875084519,14.17317569307164,11.996859138631963,20.574813222775052
points259,5.676845417084698,24.80226985454779,4.904247787056957,2.2023910640015885,16.784194622569853,19.556041682793506,17.171812677971495,12.242052014374671,11.67978697542952,4.51406131688132,8.414448331224971,15.279771864883442,15.513128132288035,13.923879188652815,19.13092854256439,14.019170205472484,16.689216302182057,18.946684328066574
points260,10.282846515404904,20.215657108772707,10.82597568808562,8.761671155580197,12.71935155855426,15.79203370331604,12.976400273578811,7.8170535453835965,15.5424140690362,9.189865074737979,15.323034621349162,14.437817538412773,21.21600991258361,18.36695853664984,20.31325533368151,8.02478005526486,21.14375535853575,15.127658227545963
points261,9.05451439817945,19.467393687151283,8.75761862357835,8.709314113842012,17.63935310276487,19.97506980409045,19.29754638471517,14.27354841365316,10.740742387996042,8.093957636838708,11.236283163789734,15.785928056724597,9.476072766792091,11.672657468021704,18.969772030047302,19.240049492847426,14.644157955418098,19.371837340709046
points262,8.896906288752698,18.59646667295289,9.137595108661714,10.242295445653658,12.377853465895578,12.416430833038687,16.051368580170212,12.887521993321297,15.322118204397613,8.976279453326876,14.623227321209654,7.724741373587042,7.166323170722194,15.110466239383207,23.944296148631636,21.782510372172048,16.03943726811674,11.702714514123986
points263,11.895069934767513,13.583767016142748,12.251180642249535,16.06245847002485,16.429157921388143,16.112818318309593,16.683305632895955,15.528606526146797,14.4079775030609,11.397282349224211,16.770518485819032,15.086646587784141,17.869393701056932,14.441224172677183,17.335521558388493,12.971068781760401,13.380721274191144,15.453131718565475
points264,10.885398930715843,17.655197923042692,10.389167729345786,10.312767579613377,12.890631890514994,14.233909959350491,15.420336267548539,13.361456855709703,17.21521623515208,9.538293756101606,14.129921726657264,10.45437527545657,11.88987976645633,15.778750156643072,22.14172841708645,18.6558364386921,15.562338491818602,13.54675954760443
points265,7.488729901453247,18.522868605272233,7.059434828732198,9.409802620681146,16.79313091844633,19.244624780091748,19.63804232635431,16.767145892383365,10.92209773914862,7.193962367074696,10.227245532195665,13.768847119210703,5.998810540594318,11.31206109737893,19.09868693309195,22.73656861966601,12.133913615749115,18.630715476234755
points266,5.189734007671477,22.572657647141313,2.91716494429532,1.5645886232945947,13.357513728176894,17.66923874528091,15.861729637695122,14.782761826323327,14.548375279417405,2.8760240768720493,6.647334374515528,12.456142381671015,14.62343426699142,15.311300099721914,17.66188447891122,15.156680539153799,14.131545114836577,17.03230218430186
points267,11.109729050644011,18.78684875506533,9.93549928064392,8.042139114188767,17.686892089955958,16.300997608411482,16.891423466509096,12.801969250727181,14.173326854277263,9.553691898602535,13.052494807676984,12.171451410992642,13.996815564794963,14.220820560505883,22.772671289554186,16.164661203613043,16.12556114723992,15.644061606173294
points268,14.296148074913,12.176016376926954,15.207190646363404,16.401145723061557,10.287234726715255,7.295709399227107,14.876588517963635,14.65695095882164,18.269018837957717,14.271041044034833,18.85397995935558,0.0,14.333262755656339,12.274869976512113,0.0,15.063707780983783,10.227085503744677,6.5071440169709405
points269,11.998292400734758,18.22220319206235,13.09969830768096,12.611480086757965,15.519896770401743,18.49850693875273,14.116980812312443,10.174112457537628,15.06960987530052,10.702459368881286,14.573650964505044,15.240258821098701,21.719998186071386,17.159046334486177,18.69362594481332,7.72573913231872,18.770961095239507,17.87369170644632
points270,10.99886265419722,16.127612396722448,11.514198119452121,13.476900759590482,20.31408290879403,19.10718171862359,20.672264177014835,17.269461097679855,8.18655215919109,11.036478267345107,14.290457588476466,16.697119047124318,12.815328489150266,10.216786234505895,16.589267477627793,16.34377180248619,11.62824503387868,18.491263423544044
points271,9.90232291490476,17.205864363173134,8.83255222763741,10.526457950613802,21.833042186782336,19.209254908336142,19.487750055675424,16.510096061163594,9.693706760298332,8.006879654711584,12.315564951768334,17.156681754825527,14.35140996577331,11.471225541693814,15.041104759810604,15.674735891352231,12.392679470838475,18.59482860666827
points272,13.237579435163799,18.474109881299484,14.539696512774373,12.326969606913845,11.36446650455362,14.429436596201993,9.686928538668756,4.688613789065532,19.164280674392145,13.320137177566275,18.292176982462188,14.258108389238322,18.919007158576903,21.85061700033179,19.297226332627424,9.3068799675872,24.293080082064044,13.745144177380523
points273,11.263389145754985,16.900631123600693,10.708874289525362,10.238579839724226,16.60733015035771,14.680326242039706,19.32720907561231,15.977847241283467,12.932007046118462,11.027173103334661,13.631319952766544,9.452402868934893,7.082308109973561,11.641243705409682,22.71213824134725,21.784606764614857,12.92848149935189,13.999701051603095
points274,2.9224309070135885,27.528289512530883,4.123066337214617,4.419371055001571,12.610580163545933,16.941056915061132,10.72454782221426,6.345693566349438,17.787446060691913,2.8476399976901603,11.944670570662462,16.284391978859887,14.233569207112705,20.751744144595968,16.266473315468385,14.880449689003287,22.62493790322888,16.293476594479312
points275,8.968211444944851,18.284971613511196,8.551965179270224,9.74540314187886,17.51904054455496,16.28715680172832,19.38785254680078,15.373245851239716,9.88716965397762,8.66785926438583,13.596670413666128,14.688314276760327,9.901648004236879,11.57702028028318,16.491117304978307,17.56574350044527,13.53711911230223,15.630018489829368
points276,4.90032202999462,25.01833295621021,4.296421841821645,2.667951838709659,15.541118894423436,19.125363775700325,15.96230056167149,11.226050317389413,13.000304017663526,3.5107702833923473,9.163740079620606,15.860987888500748,15.11898218917209,15.204792192451457,18.355756083948478,14.441874771494458,17.712000665218092,18.509711245896128
points277,13.58598632653971,19.698125805048658,14.973600299421118,10.885501637594624,11.463717770868847,13.47484579710127,11.789994724430594,5.4652421564634945,17.34475177440389,13.842992091207181,18.351799958343538,12.367198389863473,19.729504407930005,19.62340092792712,23.19240023197932,9.293686217694098,23.51126706696593,12.77660022185241
points278,12.762621036893133,15.507861401799502,13.10853148136866,12.346539113585797,8.806910093369263,12.47223534699757,9.021396849159563,6.718318544540746,19.38154961005183,13.488320543707971,17.65024869551429,11.536295833129746,19.59660403857042,22.55543688931334,19.595045458202872,9.017350325508138,22.249825339832995,11.759334716976326
points279,9.135989554127107,18.52440615904882,8.988809793637222,9.324279878191337,20.35087968966677,21.18119313693574,21.711870423980727,17.704106244856717,6.877878432486981,8.557009966048815,10.627787729293837,17.07792688522448,15.073052339921848,9.115809119334422,17.42937603739108,14.013976569120622,11.190698264694062,20.595590455393598
points280,17.43615017127455,14.256864214633971,17.74834755521904,13.732934030606424,10.922172010868767,15.057276925256861,12.428485347269618,9.263970466558515,15.82044136322947,17.861958474083245,17.43251202757581,13.220995919088047,19.880901046038062,18.94721841551057,19.276924253358285,6.658034406518561,19.68717904967608,14.382161584541509
points281,13.505237565815587,15.11433924206884,12.451984275634441,11.511193783368261,13.776555652566168,13.292191905274622,16.83655624713071,13.97182700839104,16.812743826575158,11.64129809908316,15.861960119072709,9.870802759621716,16.860993229473763,14.2789267455014,23.629420259021504,14.064260006301922,14.94789360488703,12.591276496703326
points282,14.777617282561414,16.29136504124351,15.323108783914053,13.042762956700985,9.867941274962165,10.223652071687315,11.763139353725592,8.088806403789903,20.672001834292193,14.126376357170846,19.605220860709867,8.953729737756333,16.701821069411476,19.65184164637408,23.92865542405119,13.149965644333548,20.870188321184287,9.477884129085673
points283,7.582349876694661,17.899429544518696,11.423209734390564,18.34209812149462,4.843925079666984,9.094529364542005,0.0,28.820592611180427,2.1853450768754237,18.143010810739884,7.989004103880562,17.55112707594558,8.371343599839726,0.0,12.365163507129381,7.71870186559631,28.62946683517929,8.171318733491466
points284,7.079850531713215,20.29908720304429,7.365932982720132,9.489061612750053,14.946260564671672,18.36434805248075,15.315894908676924,11.91034153914216,13.564587686794185,6.65432565992578,13.62590187207178,17.90709098275877,15.843559096979252,15.889356981419905,16.45894568260947,14.467489427074241,17.023141223892093,17.737571833405926
points285,11.177995583022259,17.28705031616646,11.653508139581028,11.996937175812523,14.7634685631388,16.161176904870004,17.44438939859888,13.729998666910566,13.441037760918267,11.081458651492778,13.861526573230183,11.46907372785782,14.601024898542756,13.635211500847852,22.45369087112669,14.031013196900114,15.191336353987836,15.50219715765738
points286,11.600242288695648,18.318628812500474,12.314796153658856,11.771313015612687,12.127811613454396,16.524494835132504,10.452345825148202,7.807710673884915,17.03216845972972,11.133956624221899,15.280408307003334,15.604463697401163,23.72932459469111,21.04001498785835,16.64589560630539,4.585786707912966,21.153160601561485,15.870825669080524
points287,11.7708957449194,18.855636650591546,12.423712365449076,11.25414523961333,12.992833268042817,17.29469330166471,11.370277560526908,6.393399052203824,16.204037108577026,11.171424994514211,16.0568370851387,17.397785501100543,21.65057229075211,20.067895171446025,16.622565835235793,7.104333176975809,22.576913943123614,16.65228204810653
points288,11.58762221022314,17.681855803164368,12.162314080385034,11.98348270854728,12.110546292207987,15.017542489188695,10.1419405668419,6.960076473501719,18.244934480035297,11.141806319015533,17.543812131626748,15.590169742983583,21.69729097960324,21.368744337861326,17.414197164453622,7.929269214404251,22.006453473314497,14.3418463542707
points289,10.17460902968949,16.93171218342064,8.975380347349896,11.244663307709002,23.751821285774678,20.487977360650394,18.395436849454804,16.30401472734896,11.083087507475353,7.579900052980703,11.165813852999454,18.315852992705658,15.92751083504317,12.628021055532171,11.877189824638966,13.685616243710937,12.600136570924672,19.892242014752433
points290,10.630327105000534,17.923324674229324,9.914342658257745,9.718115592159327,20.323614048421053,18.193065629985107,20.804914046553012,16.160297046780958,9.066332600232233,9.852902641730475,12.611647180523539,15.371083593256582,13.189581357353708,10.076305671679096,17.93325818869988,15.185522277421065,12.744813687914652,17.56378579319619
points291,12.881821869462692,15.631979581659472,12.066296416176232,11.875797484067192,21.965399687396364,19.678914880604715,22.685150845479605,18.811647532534863,7.585588471044947,11.589221213874316,12.251610749964989,15.95751946916011,11.329172454607837,8.085073228854665,16.989105372182053,18.496770390615914,10.075763207188507,19.07135355088809
points292,10.318992353776336,17.580124779435028,8.954463316551507,8.879166541220401,20.728887564864838,20.717072820046397,21.793575311570255,18.304784049172927,7.267822256747486,9.063888503534082,10.554657907441552,17.387015831001303,12.32373724114232,9.029280963413603,16.080649711058058,16.60921685244501,10.586010430706766,20.12468613913114
points293,10.092396968710105,21.393355272452705,12.372761095984478,11.885471835161553,9.492868230253642,14.305244248595606,6.714055585085229,2.138484280093552,20.878060369181277,10.778445005095989,18.912831776870807,16.651143287079815,20.247276680928916,24.998986969981516,16.097112097756465,8.222084608355713,26.86023385083491,13.619136522885709
points294,15.859177779708785,17.39090429399802,16.132009213356422,11.736445214992326,11.393285717282122,15.457327767860505,13.086962299514086,8.949970058649328,17.57967092968404,15.632235480139721,16.308850204094465,12.969160548611942,17.572288369908744,18.249869724691475,21.79972830351074,12.083696861858076,20.003275674464604,14.788059929542008
points295,7.488090628421142,20.94857479105653,8.222002445972688,8.5194326009618,8.66591953020904,11.666743874723693,11.574609673947792,6.254459894554843,19.228470912260672,7.952411112435541,17.08275735636283,10.827330165518337,12.884074499093842,19.851500761131945,22.40591216847447,16.08635733136086,22.716780636534107,10.942069457940464
points296,10.230456236298146,19.55383457063581,10.596459844537561,9.860927930714364,19.40092458130116,17.76042746647241,19.99061326758194,13.96017587498085,10.395084493641598,8.735636173153889,13.233848126696593,13.946377635499088,15.400786904245528,10.938676906105579,20.716434734266908,14.603209519565981,14.95962251941439,17.124823801737907
points297,12.673999105503896,16.00088259824419,12.864954731874153,12.39991168210914,10.240133356763268,16.096543986090293,9.893150957886238,7.6373832054948885,17.218540151517626,12.904931644705067,15.920836258383163,16.200411178920753,22.486802253744884,21.63222069417609,15.494126394699732,5.459080851732519,21.324625149093006,15.436619506090654
points298,11.532096879810299,19.275520713089186,11.885503938915653,10.00586480817564,12.691607830947701,16.816905245085966,12.238570948293585,6.775286094814357,15.869617018339595,11.061869248548124,15.453368854796127,15.973885034621471,20.342064834184583,19.148343993318885,18.273553023661176,7.829541200646692,22.192477483236683,16.167510212196515
points299,13.14593790012205,17.413133273210512,13.84008938223325,12.255723241449301,16.63106935363613,15.327701976713412,17.143050305122564,12.448903835934056,13.645061926319569,13.40496865151808,16.489841735497897,12.5542198253282,16.546418168853187,13.954339484920872,22.80758681178202,13.42823441785973,16.480983570697234,14.656539411415979
points300,8.149267025206456,22.844630286625772,6.88482393426768,3.046314388318504,14.317261549064359,18.757722013488248,15.81811855763767,11.780202961985257,13.01406707015388,7.023000446622351,9.597013281664099,14.8187362469607,16.812776673424064,15.357485663969241,20.194353435622638,12.722879907094143,17.154148585532127,18.136695701512444
points301,8.828508754709123,18.57072322749407,9.660328607952806,12.385700632876516,11.501056134790353,16.128939364361255,9.808680120655593,7.047458426480647,18.156547309585676,8.561453213679973,16.700943021361315,17.852091433274218,19.526522005224724,21.72167808149147,13.891001864210303,8.926672073991483,21.918488172288335,15.469488404304368
points302,11.175250360485219,18.61161094421534,11.860877821413354,11.4577847610559,14.229014099921026,17.93350508770069,11.445955149534957,7.46985427623224,16.3127853951361,10.252538457817977,14.960464011076617,17.000072219836433,22.962345129788012,19.98775012242157,16.08909246622511,5.535583464747654,21.49327247489417,17.30043128091721
points303,8.745011268434896,19.088446306191898,8.900366027356808,9.503892177754711,14.833283374465571,16.0687508787022,17.02642878388938,13.921202880552034,13.97692497465708,8.344768701771903,13.017535858824822,11.504233068523321,6.594730731125303,14.077845501154371,21.554650730944147,22.9894943520801,14.99885569136751,15.40842014968429
points304,11.244792463871729,14.88758638478657,12.509199762559307,16.353662879857747,13.529827293212927,10.773898458339012,13.555096555129241,11.453955136266115,17.474080313124137,11.346469593852044,19.849377549934815,10.507023891080625,16.72218268107524,17.754100192943916,20.836315893054135,13.655535831605402,17.48257438994777,10.036173411095032
points305,4.266192116542146,24.74185435597927,3.360249876403612,1.8262459027141809,12.485899662609429,18.67840157460596,14.14272050325324,10.958386268819222,14.459283285463043,3.1304367830979496,8.16443186034089,15.818168015899955,15.750677000082034,17.131787157504395,15.87472462598006,13.127933312431724,17.98145159648802,18.056215843858613
points306,17.12281596916786,14.07636153514519,17.136282220465365,13.889277764020287,10.803823499752664,13.573912300537835,12.01140167781336,8.703280475928219,17.24914091394319,16.585746632846,18.6481695834753,12.757854881645985,21.383260060991738,19.388923702029633,19.540467522411156,6.8819626401956295,20.251612117680892,12.877114770273764
points307,10.306964820581346,20.16040882219132,10.544879327936327,8.267094606784115,12.56473472701081,16.279762162368783,11.737507147323935,6.877356161810315,15.799997329228434,9.980969593978951,14.99187188859707,15.532557221535454,21.331359477278344,19.678986993703354,18.86010020072002,6.913266345332874,22.089726012675875,15.622515763779907
points308,16.379301327395446,12.602486182414433,17.036750466564225,17.162860537897124,14.996508980406201,17.460203193964368,11.437403312038477,11.258119522017035,15.859933355362958,16.29901446564531,16.596428189718445,15.782478919538178,25.027887186566456,19.996806798835134,15.049962760009011,3.125867511675579,17.67971737167098,16.820211181634694
points309,9.531394289811157,15.296533302789571,9.038869906227138,11.849835221619834,14.257685353424806,15.019553137952492,17.34802853086352,16.63382408753462,13.966877838613145,8.673838047617481,13.20899466605484,10.405315719905799,5.091118771697705,13.737260820467007,19.152362657290297,24.372968276610962,12.268125455803762,14.34388639248257
points310,11.629197663220172,16.999862995181513,12.194003194443857,13.530851635002152,13.616252905148219,15.119206012851194,10.128812195621133,8.169359043140116,19.110088924889993,10.120801510583028,17.60995495248805,15.686261644129623,22.880266929776045,21.382647713601635,16.568756266423126,6.755415080677463,20.789097925200558,14.444995883297967
points311,6.24901109827594,22.48201775201393,4.588111277106766,2.5062536978720553,15.580567138852315,22.225482945418577,17.61078201740317,15.28717936876542,10.846555993736258,4.73541644998551,5.746631538667659,17.20376581208137,16.94055005266178,13.458996259768229,15.634620989416264,12.276806813128127,13.623760160951484,21.655144541582676
points312,10.181299208982974,19.579438014243724,10.223427077527587,9.295054510016396,15.432489410272398,18.725528833506598,14.96297803107609,9.856676623579132,13.957641439624734,8.799910067088241,13.31514921020852,16.178698078801453,19.286313813218737,16.263107530659376,19.74265622526209,10.552305943549543,19.09051608043631,18.104031957099828
points313,11.821820752936578,16.35474955598495,12.070298466517581,11.963068817909841,13.109889353684675,14.261051672885815,17.943585343508005,15.095668634771704,14.498441732529633,12.22872455513252,14.600606348873114,8.31086157830053,7.1859228276029095,13.106546621298138,24.457541953256634,21.581684875485248,13.816549390205271,13.574297988800467
points314,13.648768484343927,15.642803851436812,13.785011437803805,13.492968278297088,16.28150328437352,13.442941492225966,15.452421016294501,12.233292685859967,14.320164154107607,13.571516014640434,17.96270254316208,12.922293811376058,12.448341711336775,15.744771355324373,19.365833589007877,17.09535442431481,16.698034106583485,12.744229575004134
points315,9.736542659318912,15.334865950432333,10.805961960829482,15.86416031752274,12.94646143511271,12.658468105875563,14.983422948181389,12.536737452480619,17.191662070236504,9.714973577626687,18.905571350201974,12.1225570966378,11.737625729764014,16.241455692840773,19.65537460358362,18.58071629170645,16.392563590869155,11.94828962111172
points316,3.987174926273155,23.658632615534987,2.2452703817393482,1.0801932204209286,14.147681453827627,18.928553127863303,16.20734990812758,14.373855492225763,12.875547278003856,2.2288216988323613,6.389154741897468,14.28943046832873,15.176413716732414,14.945276896806325,16.557657257917743,13.937036116048947,14.543181242711514,18.310023836876788
points317,11.017929389386342,16.80837553137376,9.920568921855736,9.751366455084458,18.991788560916625,19.114078923463467,20.97069886058686,17.48589524912062,7.830473008264373,9.917587585185535,11.85477981528308,16.193007092491957,13.232861045337154,9.9007341157877,16.887045996983918,16.284894317160344,11.410366002399272,18.498261444124164
