,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
points223,20.64705085069127,12.636589659135732,17.67597116620267,16.322172592839628,20.58465589592056,16.425044484588874,16.965767125744872,12.136701825195127,12.389582258244559,12.522195523694151,16.522263551762766,21.66798518146347,17.234625737467503,9.645180612852098,14.207616069094783,7.28762157972428,20.22790877117186,7.128837003580354,13.525837948678136,12.891762312831816,12.88369055995241
points224,20.066789249070723,11.10835230734221,16.816298437645138,17.928113549459436,20.09562478934657,18.066552338826902,15.823699498667233,10.657375001719414,10.372541656060632,10.323703984428883,15.83274459731922,21.954512711459408,16.668221932659794,10.45596052791872,14.308553571272189,7.4874431457460435,20.21292779266664,7.329294661960789,12.784034081043394,11.697245991993682,12.610132681265158
points225,16.838532719019618,11.29065659559925,14.154077813318763,20.924917554335305,16.666911193449838,18.16472738856352,14.283150583478795,11.364974163583545,10.62762372644931,11.914374875012529,13.945786015204412,16.718140586513112,12.63997549512122,12.289880762574656,18.166079213331514,12.916076798845161,14.348996389754054,12.775209294553346,11.580448665523651,9.370543160295696,17.53278877338284
points226,21.063475324288763,12.515920864040378,18.250723943136997,13.813882183379292,16.90970319595739,15.362940222910236,18.50053478021956,11.72667281395532,10.476002436409761,12.383790444737405,19.32648285829534,16.23117594673619,14.160050567986547,13.15058930037671,17.460921057260105,11.679905779979652,16.82061957169494,11.53510317020965,20.39515351928495,17.41226210485827,23.235881769993828
points227,17.638248031453816,12.129660475341,14.40242393534,20.579380346523447,17.992235623922987,18.442678913318904,14.39264932906283,11.72200985844116,11.968453603322684,12.135304804319581,13.254101220149222,20.249648788364397,14.730188561354982,12.146072597447102,15.871153027921228,9.383998739426604,17.95715369802301,9.231887564551275,9.34666012669504,8.431834790139995,12.981870720167477
points228,19.64610985445177,6.471106146590002,14.947667905615567,17.048049605578676,13.752177246689838,23.184410918049853,14.041274913042878,4.486185422849497,4.976789488183984,4.8859123107900775,13.965700698765126,16.33819801262585,13.812559141673107,21.371452192091635,15.798599434674689,12.90357270612366,17.16467176301307,12.762665397530489,13.582403258371695,12.203778220171595,14.359517813897458
points229,17.414736884763037,11.496466090411152,17.431829310181136,16.61795362404443,12.825104401849929,19.436306545653487,16.906191306150287,11.651075932031834,11.00457040220774,11.683175143757131,17.66761740880154,11.896936512431214,7.2832907756593706,16.744797709722842,23.877863849844335,15.468966347216616,11.696878657263596,15.336225460919968,16.14872925060981,13.750461596187783,21.501331193932465
points230,16.44781745423897,10.435808879480467,14.432848066100759,20.668271550639112,15.465669225971622,18.758761618036406,14.277122081087425,11.697970343484917,10.640678650715765,12.123037568259713,13.422414666318046,16.019601091760556,11.052706658797808,13.47387710956697,19.25638282042175,13.4105590201282,14.292183115353373,13.271265602000963,10.807397441981408,9.439582866107191,17.582868705597804
points231,15.441019442260354,8.617343307834329,15.016526084918121,19.04052522513918,14.293477731286671,20.934857750992553,14.409993276820849,8.48521575895287,8.842780305217165,8.029266100665806,12.992703162775573,14.267572208113764,10.42638119133029,16.155333212634773,18.741701379705052,16.464470312987064,11.193976268751028,16.334898416295804,9.314989259837459,9.365114440500411,10.046639355830893
points232,17.17733047751825,5.545446453382875,12.275128128335073,18.966224000435837,11.51106398630906,22.398113868587238,10.70240223322856,3.976643469457465,3.791055885158451,3.8206835093394975,11.757556696484546,15.387749994997078,13.13116197447256,21.67530925966344,15.478820556347976,14.113382288867339,15.803426331627264,13.97632616934426,13.42882267602695,11.313787455182842,15.160472496420724
points233,9.549293121788162,12.69462835416524,4.69769840514418,24.376757605899257,10.71459417684861,14.46332267216979,5.083762654916386,13.542805907408429,13.90886693306898,13.68050641849961,1.4133529613001605,15.223750451945424,13.483214747867592,17.804051326558316,13.858802676668605,17.348437712643666,11.715434493779627,17.22167975100172,0.0,27.89855785536131,20.112716858152222
points234,10.540826587613573,7.41490808233544,12.817038286338702,16.645049566912345,5.387328908448638,21.39091971575654,12.818634807428431,10.568978233555066,8.652079777946009,9.350797968699846,11.802176209820978,3.2883432433485256,0.0,6.315354479298073,1.0114357642294125,3.4175900965938735,25.585309952558962,3.2464860421110915,16.02738789941932,17.492636409448355,10.555879460826517
points235,20.139949754688146,10.270311242771534,17.02182913613789,16.151261487171922,21.419462578251412,17.929325901439697,16.54857313228727,9.745539166022919,9.81556071578181,10.32479835683369,15.201171821992522,22.124592641832113,17.373241581070815,9.622448168037149,13.75219734792681,7.0033917680268365,20.61924885495111,6.843702402600519,12.147944328864284,12.035692449183724,11.874705639338993
points236,21.89527607096945,5.472814923001474,18.101048015827438,15.013308231711118,14.537365708528876,23.601128386772636,17.32701204069505,4.774569179143629,4.563552088155444,5.17058449093074,18.118492823133217,15.884716395881677,12.563605761359353,20.22463743959603,18.044204854873485,11.781671747407,17.89190879563566,11.637193089428296,17.80510176687735,15.671845818215113,17.230190549045904
points237,18.791301773362086,11.827603462275965,15.99277478243155,15.5792838742473,22.76153654828899,15.00550561997995,15.014438275787967,11.163550013134406,10.490193225455993,11.233238053818257,15.098306226125914,21.121565007127337,18.322640008093227,6.44146179782419,13.0461555395142,8.201274712889042,19.05881128586533,8.045398570444512,14.864262936069066,13.63425082341206,14.56388201962645
points238,19.8249649313738,10.19328656199711,15.372923128988358,18.49202650123619,19.243415534130083,17.42749089294396,15.97074083215575,10.134814156910375,9.77076587515563,10.378099569180204,12.332522951776259,19.91375763499674,16.082123371999465,12.229974782758896,13.393442702497467,10.174164752178749,18.83451140970248,10.02456891422526,8.134396666087309,8.64640808650833,6.697620233635794
points239,14.562385815824413,7.33216285638754,12.519469191789412,22.471029892164992,12.154892174643738,23.074100716891625,13.04880776023421,8.321499750737818,6.627665361650114,7.600609991016944,12.791280029461708,13.7904453586659,8.22908858517174,18.34088782831189,21.214902990327612,16.633439913731983,11.727143423415356,16.504405898281583,10.90481627255014,8.070508394689034,16.585225417183132
points240,20.522986375004827,10.54812806779824,17.285334171732345,14.5059636133296,23.007939726276213,14.882904364737836,16.732413253229776,9.471415852935303,9.805576670554789,10.517819618614393,15.685936767177367,22.391677549454435,20.40882039334384,8.082350030188605,11.098525268718992,6.476604907199636,20.71089018086034,6.315238620190264,14.713132244651353,14.242569553489664,13.579973027457012
points241,18.292507217495924,12.1002722689153,15.463979258530022,18.071602681590484,19.82901839395695,16.396321050400733,14.509973157158495,12.178311842686401,11.911739934920043,12.052521051466174,14.142499129866865,20.38638788377571,17.06360014339187,9.901110604973224,14.039079497346659,9.104807647327014,17.79759453376295,8.951807722934655,11.487883296440208,10.71754524783447,12.577912357044754
points242,16.233806158065477,14.488725316677177,14.606990413724583,17.03459287786187,19.34719090231064,14.41354724279985,14.50269926959703,14.273966432038943,12.974869135836503,13.771301636938643,14.429942898051072,17.223218161848976,15.375747665908102,8.666630182606921,15.48547713498016,13.725636107971246,14.251398259738009,13.587345675317291,14.942823167789706,13.381819731367628,15.793449196343543
points243,15.241242267955515,6.1910393984000995,12.298814224016354,20.85121804023312,11.147538102516686,25.07143785097322,12.33013181880532,6.201353357729778,5.993971748327922,6.125889184362362,11.799388601086887,13.349258108366884,8.414607124248233,21.229966262645142,20.72559502847057,16.248743047720364,12.80759707465722,16.118484426028765,10.643541616949722,8.44158914175004,14.190807935809335
points244,17.057299499336093,9.460997191037912,14.537613805114772,20.325556532431566,16.64931591502913,20.819442051235583,14.081004252284309,9.552449532753256,8.063676521584878,9.668028396129401,14.704162198494025,14.686455715685762,10.561135601914636,14.482084858620212,20.150314737467838,14.641803948082485,13.787473276189022,14.506429954199175,13.358613487357093,10.442777718415064,20.743062794212232
points245,20.444308484692865,7.249512566592626,18.55995996781089,12.92855841439121,18.383288982899675,16.185119541786925,18.40859428081588,6.4796444868622975,6.125449712959044,7.187879121749847,17.40161804511789,18.17161288977894,18.42142906565876,13.819588775841657,11.98276935403831,12.315935622998866,16.419064955474624,12.173157688198073,18.25993587205675,17.816235021073673,15.33270833993038
points246,13.498563457679468,8.519481167971247,12.466824221467467,20.780688788131283,13.964214382316754,19.31779123737038,10.610506414544766,8.674827439995093,8.762368550321872,9.168335602156182,10.942422501513807,14.709327703301302,10.927825629211492,15.19046851668427,18.69785730554299,15.359758075446251,11.799014347139279,15.226669546257197,9.52056482288848,8.90172464446196,16.489612566500686
points247,19.623072481569807,10.430355565294265,17.40923926997236,15.832407411683606,20.407287327068417,17.926332440319836,16.893546583264435,10.89464103285647,10.633840831582498,11.13279472291304,15.911708821863414,20.423767090350456,15.699648416698158,10.242203128237087,15.571765544820655,8.460241185071123,19.07061929401423,8.305189411073837,12.972636575583552,12.595149587403988,13.211219647996778
points248,17.986309531755207,12.566567996988224,17.004693374640432,17.480333008356215,14.287061136504075,18.72033211840558,16.541863541674957,13.310011065226275,12.401633196502909,13.808667641078694,16.781668701270195,12.53040121032265,7.310532082812141,15.044906443441317,23.903198170054914,14.841105082675893,13.209073299624482,14.706365524460933,14.196124167304704,12.40233114371685,21.79610075596803
points249,14.553899174067782,7.426472410337652,10.373042886027859,23.480838943899858,11.19707664783889,21.727896850802455,9.950369645971973,8.039999556620772,6.636889525256534,7.192975426627076,10.756821282824864,14.88032730637722,10.158800467158866,19.572736291501318,18.42302915967309,16.155601286867725,13.39396769192258,16.025046166837477,10.138127437099447,7.275366682357512,15.542797470471768
points250,15.414113539131998,6.481289163971294,11.47131797747318,21.10013442070766,13.247575574384712,20.035417805547343,11.976246794303156,6.800396714940236,6.1919574981435845,6.181058552310353,9.626467818952891,16.467876959220007,13.485886105657709,18.08735658245066,15.053522896549646,15.428107836154206,14.300141379623366,15.295236884884137,8.137276365201389,7.230113557565562,8.90480604876392
points251,12.137020981353611,11.626335724497201,8.73831610779569,24.090334556186573,10.033812282516271,18.194290115691224,8.482977912733617,12.011743797814777,11.69686130362032,11.386843838188538,8.763626381898868,13.767769785003095,10.4407238078885,20.493445585377028,18.004327341393672,18.553515800163034,10.946013138616557,18.430593965813728,8.214190019331483,5.874263980421417,14.547657226968001
points252,18.46265489413143,4.849941647766509,13.908732147038197,17.155506022750494,12.95015785853305,23.73504413829707,12.581272125423395,2.7901351498476856,3.54049362547857,2.937654220164022,13.511096646519245,16.327249149859547,13.664703857911102,21.62426253029179,15.752852188768141,12.778094773523598,16.81837367203362,12.636788030796774,14.402852102409826,12.463672631006208,13.374405826389879
points253,16.897732709057035,8.6924883100461,12.993866520147114,21.9846132563169,16.090134672728315,21.730790240883348,13.285136911527673,10.024505250179283,7.916789209667916,10.075322119840918,12.3358531141891,15.903838418367377,10.247135810663787,13.51657750017786,19.3837417524694,13.182349216405287,15.31881961777177,13.04232933759008,10.093193724210659,7.783527771599993,17.14839650672777
points254,16.110182517349156,13.734903590374856,17.531007689185966,13.426727304002641,14.438305460348566,14.898311669844626,16.762270334901054,14.155922455581559,12.80685004673599,14.125452089256557,17.415714889814108,10.622478764156693,9.29867808967686,14.440912540483433,21.97629377113985,17.794903601416838,9.531739302556208,17.669566875459857,18.58330953333606,16.90929697419985,23.268224976623372
points255,16.290230973971422,9.408783633945275,12.64684903258884,18.546464956859804,14.612346969502255,19.134548093101483,10.522989719772525,7.825357164782172,7.992722601984296,7.725869062740288,12.997761075725979,14.437229805502012,12.840477484063115,17.561236101040105,17.64375131078783,14.041555703147518,14.453145336591756,13.904270937921995,15.243221822705554,11.881052607422767,19.728868515359355
points256,20.420075192228225,8.642230524592076,17.242296509114578,17.353079075182194,18.94875513206325,20.296527348561554,17.049893554683756,8.703391347091623,8.555577722158658,8.691924970565905,15.910411725371361,21.268354290319134,15.544629100035475,11.975124964897084,14.770127136277793,7.8899632982008905,19.70212346862974,7.733096157557351,11.793419439136944,11.292428803589203,9.596613720387447
points257,16.156302313932795,0.0,16.12961317109133,15.854248588340544,18.71708375303255,0.0,14.288002526653212,1.9512077166596418,1.1694057913887124,1.8878367233966566,13.604600722866426,11.659193940288175,5.637721401886942,21.914840751180705,22.959681121022683,15.841329337730958,14.283679543012038,15.709773795226942,11.364524382223266,14.395523542742744,14.27125171681888
points258,21.1607152278277,5.603507214890022,15.90895779099715,15.859712875084519,16.280521592405314,21.976709343029103,14.726849929331552,3.383262412299315,3.7105693274419083,3.708906662497925,15.773273577792185,19.24057807945327,16.903291483148074,19.034552541329056,13.363071398712123,10.237887408291945,19.94516564776495,10.088494418786874,16.715439329949472,14.783026905806437,14.924240667032857
points259,19.556041682793506,5.676845417084698,15.279771864883442,19.13092854256439,16.784194622569853,24.80226985454779,14.712212018928932,4.904247787056957,4.51406131688132,5.404503737830369,14.849934337492982,17.171812677971495,12.242052014374671,16.855044549683498,18.071956036996234,11.67978697542952,17.494665169327092,11.534983987468776,12.77618001920606,10.740848884292413,15.513128132288035
points260,15.79203370331604,10.282846515404904,14.437817538412773,20.31325533368151,12.71935155855426,20.215657108772707,14.1840416583211,10.82597568808562,9.189865074737979,9.982619003359035,15.624805740860689,12.976400273578811,7.8170535453835965,15.64391456240605,22.607445665096336,15.5424140690362,11.665927662182481,15.409906989007522,14.802626734101294,11.049423006753292,21.21600991258361
points261,19.97506980409045,9.05451439817945,15.785928056724597,18.969772030047302,17.63935310276487,19.467393687151283,16.242917517297844,8.75761862357835,8.093957636838708,8.919365783821474,13.477218033071686,19.29754638471517,14.27354841365316,14.254981038026184,15.54117702380663,10.740742387996042,18.70182427485408,10.592950137672823,9.533354593145123,9.285453538398665,9.476072766792091
points262,12.416430833038687,8.896906288752698,7.724741373587042,23.944296148631636,12.377853465895578,18.59646667295289,7.708912251008072,9.137595108661714,8.976279453326876,9.016210901388948,5.539127359498016,16.051368580170212,12.887521993321297,17.726212995976205,14.842395498934032,15.322118204397613,13.204404935372432,15.188909856137816,3.9224864731550313,3.361247030883108,7.166323170722194
points263,16.112818318309593,11.895069934767513,15.086646587784141,17.335521558388493,16.429157921388143,13.583767016142748,14.50934688412409,12.251180642249535,11.397282349224211,12.338326507414356,14.940178610680075,16.683305632895955,15.528606526146797,11.483825110308404,15.111735123092389,14.4079775030609,13.125519797558464,14.271859169025053,16.09330607838851,13.915297615173744,17.869393701056932
points264,14.233909959350491,10.885398930715843,10.45437527545657,22.14172841708645,12.890631890514994,17.655197923042692,10.8384979575379,10.389167729345786,9.538293756101606,9.85548096030878,8.502430293312456,15.420336267548539,13.361456855709703,18.646171031620824,15.04914337783514,17.21521623515208,12.791231262771236,17.088034189335783,7.706852583590839,6.58114140692996,11.88987976645633
points265,19.244624780091748,7.488729901453247,13.768847119210703,19.09868693309195,16.79313091844633,18.522868605272233,13.786268336127668,7.059434828732198,7.193962367074696,7.652394103589084,10.508026672787278,19.63804232635431,16.767145892383365,15.676364107663781,12.036450372880863,10.92209773914862,18.924076818744226,10.774882797648313,7.427464038872786,8.102522482622335,5.998810540594318
points266,17.66923874528091,5.189734007671477,12.456142381671015,17.66188447891122,13.357513728176894,22.572657647141313,11.387777735793822,2.91716494429532,2.8760240768720493,2.863200841510881,12.02511657920483,15.861729637695122,14.782761826323327,21.613851422575564,14.318709952138416,14.548375279417405,16.17344806897877,14.412703873881275,14.320980569131804,12.177156272178255,14.62343426699142
points267,16.300997608411482,11.109729050644011,12.171451410992642,22.772671289554186,17.686892089955958,18.78684875506533,11.850059545785747,9.93549928064392,9.553691898602535,9.883514065232927,11.379071657642873,16.891423466509096,12.801969250727181,12.266147965845068,16.689850326162485,14.173326854277263,14.831461557459333,14.03646155639952,8.57252825987151,6.716562523853908,13.996815564794963
points268,7.295709399227107,14.296148074913,0.0,0.0,10.287234726715253,12.176016376926952,2.4689439462537877,15.20719064636341,14.271041044034833,14.23824554625077,1.8069475476971406,14.876588517963633,10.262018541307617,16.849322706722507,17.890152638847034,18.269018837957724,14.742481550329861,18.145191363905322,0.9918101910228252,0.0,14.333262755656339
points269,18.49850693875273,11.998292400734758,15.240258821098701,18.69362594481332,15.519896770401743,18.22220319206235,16.22302112744284,13.09969830768096,10.702459368881286,13.052260235954995,16.504982119495835,14.116980812312443,10.174112457537628,14.675142942207607,20.792298367146994,15.06960987530052,14.281391427889147,14.935597716812241,15.821069973571952,11.99355205564294,21.719998186071386
points270,19.10718171862359,10.99886265419722,16.697119047124318,16.589267477627793,20.31408290879403,16.127612396722448,15.631342874092317,11.514198119452121,11.036478267345107,11.25010621032652,15.83979862892002,20.672264177014835,17.269461097679855,8.41104451169373,13.794063500911333,8.18655215919109,18.392151529166483,8.030629150414292,13.90813539456579,12.838069921011176,12.815328489150266
points271,19.209254908336142,9.90232291490476,17.156681754825527,15.041104759810604,21.833042186782336,17.205864363173134,15.788086437481686,8.83255222763741,8.006879654711584,8.765053694739127,16.13161695563544,19.487750055675424,16.510096061163594,8.670511857507135,14.461970473816937,9.693706760298332,17.69145752008357,9.542581479535523,15.372293608069764,14.258855896467587,14.35140996577331
points272,14.429436596201993,13.237579435163799,14.258108389238322,19.297226332627424,11.36446650455362,18.474109881299484,14.707607463967289,14.539696512774373,13.320137177566275,14.114495652409666,14.198308722936224,9.686928538668756,4.688613789065532,16.475140911989275,24.921579051514865,19.164280674392145,8.485800414007565,19.04330308899042,12.17789366982692,9.687412614466284,18.919007158576903
points273,14.680326242039706,11.263389145754985,9.452402868934893,22.71213824134725,16.60733015035771,16.900631123600693,9.901345499371107,10.708874289525362,11.027173103334661,10.904480968711002,7.246566232469682,19.32720907561231,15.977847241283467,14.788083848552935,13.068649712687627,12.932007046118462,16.28676183179256,12.791190252612095,4.414549921553371,4.303877384782959,7.082308109973561
points274,16.941056915061132,2.9224309070135885,16.284391978859887,16.266473315468385,12.610580163545933,27.528289512530883,15.980744026424489,4.123066337214617,2.8476399976901603,3.768517187254343,14.97590348525852,10.72454782221426,6.345693566349438,20.716481642974355,22.466450128502306,17.787446060691913,11.093849909043454,17.662085595131824,13.221519621615661,12.32356257524664,14.233569207112705
points275,16.28715680172832,8.968211444944851,14.688314276760327,16.491117304978307,17.51904054455496,18.284971613511196,14.489167774140148,8.551965179270224,8.66785926438583,8.275663759146088,13.408053977160437,19.38785254680078,15.373245851239716,11.902831175952251,14.664238669176031,9.88716965397762,16.493542236594955,9.736660224000124,12.326064710186177,11.862645144914179,9.901648004236879
points276,19.125363775700325,4.90032202999462,15.860987888500748,18.355756083948478,15.541118894423436,25.01833295621021,15.23450724194075,4.296421841821645,3.5107702833923473,4.497285285919315,15.0814098592721,15.96230056167149,11.226050317389413,18.07415246972269,18.603627570378283,13.000304017663526,16.22766126073266,12.859704634032308,13.05336594696369,11.530824317612604,15.11898218917209
points277,13.47484579710127,13.58598632653971,12.367198389863473,23.19240023197932,11.463717770868847,19.698125805048658,11.844823987398884,14.973600299421118,13.842992091207181,14.419634813200767,12.755900606862848,11.789994724430594,5.4652421564634945,16.699239383760215,24.604622938746616,17.34475177440389,9.95226654606404,17.21798207930796,9.645711269835296,6.860482712433565,19.729504407930005
points278,12.47223534699757,12.762621036893133,11.536295833129746,19.595045458202872,8.806910093369263,15.507861401799502,9.468125463605931,13.10853148136866,13.488320543707971,12.745822173136244,11.2201160273137,9.021396849159563,6.718318544540746,18.44803192645761,22.79253959313841,19.38154961005183,8.057110269551098,19.26126365725264,11.66866873932047,9.395986857088406,19.59660403857042
points279,21.18119313693574,9.135989554127107,17.07792688522448,17.42937603739108,20.35087968966677,18.52440615904882,16.968896220998197,8.988809793637222,8.557009966048815,9.62371063203723,16.67699984136541,21.711870423980727,17.704106244856717,10.679549312076091,13.764334261270545,6.877878432486981,20.688165932959752,6.717789520228767,14.4831466329488,12.910681261680843,15.073052339921848
points280,15.057276925256861,17.43615017127455,13.220995919088047,19.276924253358285,10.922172010868767,14.256864214633971,13.391304837574722,17.74834755521904,17.861958474083245,17.9976464597854,13.58614762401209,12.428485347269618,9.263970466558515,16.889962581289897,21.838477519675347,15.82044136322947,11.49930138843673,15.688819327997805,12.925532185408475,10.072390185675566,19.880901046038062
points281,13.292191905274622,13.505237565815587,9.870802759621716,23.629420259021504,13.776555652566168,15.11433924206884,9.964238444191324,12.451984275634441,11.64129809908316,11.327265365052035,10.88813587494816,16.83655624713071,13.97182700839104,15.716151959730036,15.774315346395388,16.812743826575158,12.784699498101544,16.68428058960032,11.422787847574492,7.911204887247628,16.860993229473763
points282,10.223652071687315,14.777617282561414,8.953729737756333,23.92865542405119,9.867941274962165,16.29136504124351,7.991433156399305,15.323108783914053,14.126376357170846,13.465577225916846,9.211812152672156,11.763139353725592,8.088806403789903,17.692299361735547,20.979945285823124,20.672001834292193,7.745389046595473,20.555823780432117,8.746563130287857,6.063594100567097,16.701821069411476
points283,9.094529364542005,7.582349876694661,13.027540520436201,12.920172736690795,4.843925079666984,17.899429544518696,13.188011158460244,11.423209734390564,9.777074858616077,10.351504012207664,12.125980975846819,0.0,28.820592611180427,5.911059638349201,0.0,26.444121758303865,4.66041711059016,26.34631810441524,16.256748306722244,14.498750129137324,19.73366687896989
points284,18.36434805248075,7.079850531713215,17.90709098275877,16.45894568260947,14.946260564671672,20.29908720304429,16.132437965152178,7.365932982720132,6.65432565992578,7.532115132046789,16.56679094817342,15.315894908676924,11.91034153914216,14.921393098877063,17.905019630418536,13.564587686794185,13.430831388190859,13.425784588404866,14.264745113293428,13.745702978381713,15.843559096979252
points285,16.161176904870004,11.177995583022259,11.46907372785782,22.45369087112669,14.7634685631388,17.28705031616646,11.844295171609206,11.653508139581028,11.081458651492778,12.37728189244494,9.944929196768548,17.44438939859888,13.729998666910566,14.28332890668007,15.84161343639329,13.441037760918267,15.85779325727259,13.301841365822645,7.225663274626874,6.752300254434546,14.601024898542756
points286,16.524494835132504,11.600242288695648,15.604463697401163,16.64589560630539,12.127811613454396,18.318628812500474,15.985295954123874,12.314796153658856,11.133956624221899,12.924432503078162,15.484287615508748,10.452345825148202,7.807710673884915,17.228452961536583,23.034059378638936,17.03216845972972,10.853796328418202,16.90440371759322,15.61928765021555,13.15932849402194,23.72932459469111
points287,17.29469330166471,11.7708957449194,17.397785501100543,16.622565835235793,12.992833268042817,18.855636650591546,17.145291187772592,12.423712365449076,11.171424994514211,12.484666883638914,17.580494298816443,11.370277560526908,6.393399052203824,16.02729386790261,24.78161107132477,16.204037108577026,11.534245234034652,16.07363617438712,15.731330671719927,13.510732851784276,21.65057229075211
points288,15.017542489188695,11.58762221022314,15.590169742983583,17.414197164453622,12.110546292207987,17.681855803164368,15.75692237952432,12.162314080385034,11.141806319015533,11.867625636830237,16.54516903646391,10.1419405668419,6.960076473501719,16.355709665216903,23.870585460632793,18.244934480035297,8.603171063773946,18.121030338202022,16.478475790257676,13.135103980043967,21.69729097960324
points289,20.487977360650394,10.17460902968949,18.315852992705658,11.877189824638966,23.751821285774678,16.93171218342064,17.55297586560361,8.975380347349896,7.579900052980703,8.954248930030376,17.34134902610198,18.395436849454804,16.30401472734896,7.960822470825824,14.788570490463886,11.083087507475353,18.019022377483854,10.936385045000689,18.12118269198493,17.00876253241977,15.92751083504317
points290,18.193065629985107,10.630327105000534,15.371083593256582,17.93325818869988,20.323614048421053,17.923324674229324,15.324047014980051,9.914342658257745,9.852902641730475,10.337723006371732,14.282861778181227,20.804914046553012,16.160297046780958,9.974120639489211,14.687747197458469,9.066332600232233,18.40958956926687,8.913210198151681,11.760380384380714,11.140507129135035,13.189581357353708
points291,19.678914880604715,12.881821869462692,15.95751946916011,16.989105372182053,21.965399687396364,15.631979581659472,15.138757804875635,12.066296416176232,11.589221213874316,11.95753063025036,14.691513645585177,22.685150845479605,18.811647532534863,7.873487370817727,12.171916683912158,7.585588471044947,20.402877223039198,7.427752413454249,12.741298149433876,12.077338799621236,11.329172454607837
points292,20.717072820046397,10.318992353776336,17.387015831001303,16.080649711058058,20.728887564864838,17.580124779435028,16.629243765998904,8.954463316551507,9.063888503534082,9.145582057800606,16.035728203293445,21.793575311570255,18.304784049172927,10.469225257529029,12.674399233951629,7.267822256747486,20.193593272271244,7.10897465338231,13.909880659075847,13.167739725177324,12.32373724114232
points293,14.305244248595606,10.092396968710105,16.651143287079815,16.097112097756465,9.492868230253642,21.393355272452705,16.59296712580597,12.372761095984478,10.778445005095989,11.582018165087579,16.822145457893612,6.714055585085229,2.138484280093552,18.91309473456312,28.241073023052216,20.878060369181277,6.048034154312138,20.762538261834344,15.529936119617982,13.29295269792641,20.247276680928916
points294,15.457327767860505,15.859177779708785,12.969160548611942,21.79972830351074,11.393285717282122,17.39090429399802,13.277643073269216,16.132009213356422,15.632235480139721,16.37404910632292,12.71132261786037,13.086962299514086,8.949970058649328,18.7894215347691,21.20857196449956,17.57967092968404,11.733334893553756,17.453649053167222,9.920128114480207,8.204388308337142,17.572288369908744
points295,11.666743874723693,7.488090628421142,10.827330165518337,22.40591216847447,8.66591953020904,20.94857479105653,10.946336338441933,8.222002445972688,7.952411112435541,6.887037900646226,11.09168181113465,11.574609673947792,6.254459894554843,19.911178752961288,21.958697268686972,19.228470912260672,8.481141763983462,19.107697663761233,9.511997332895913,7.028060456731471,12.884074499093842
points296,17.76042746647241,10.230456236298146,13.946377635499088,20.716434734266908,19.40092458130116,19.55383457063581,12.943320063556031,10.596459844537561,8.735636173153889,9.67129574703098,13.852450915983074,19.99061326758194,13.96017587498085,10.281504902095044,16.297081889606382,10.395084493641598,18.225304218297897,10.246191909907472,11.831655624578946,9.572884325559487,15.400786904245528
points297,16.096543986090293,12.673999105503896,16.200411178920753,15.494126394699732,10.240133356763268,16.00088259824419,14.96722387536366,12.864954731874153,12.904931644705067,13.217234725825255,15.951836459979365,9.893150957886238,7.6373832054948885,17.988521044033057,23.271403372306192,17.218540151517626,10.222284615929718,17.091368686730412,16.375593836796238,14.69032661030707,22.486802253744884
points298,16.816905245085966,11.532096879810299,15.973885034621471,18.273553023661176,12.691607830947701,19.275520713089186,16.29211215655375,11.885503938915653,11.061869248548124,11.954133170808982,16.23651098993035,12.238570948293585,6.775286094814357,16.478488644278595,23.91428344706897,15.869617018339595,12.149626325509496,15.738151524061296,14.231063834157219,11.797070781332112,20.342064834184583
points299,15.327701976713412,13.14593790012205,12.5542198253282,22.80758681178202,16.63106935363613,17.413133273210512,12.564322280351965,13.84008938223325,13.40496865151808,14.395391488216436,12.04674652845009,17.143050305122564,12.448903835934056,12.075704449481238,18.232446060212663,13.645061926319569,14.046228727752162,13.50651500172496,8.655191978087242,6.926424836641981,16.546418168853187
points300,18.757722013488248,8.149267025206456,14.8187362469607,20.194353435622638,14.317261549064359,22.844630286625772,14.054945047457947,6.88482393426768,7.023000446622351,7.332468813986138,14.333632752729498,15.81811855763767,11.780202961985257,18.41823082895008,18.49619065958009,13.01406707015388,15.807995148487304,12.873511498472972,11.994844717103877,9.974327441003243,16.812776673424064
points301,16.128939364361255,8.828508754709123,17.852091433274218,13.891001864210303,11.501056134790353,18.57072322749407,18.29424920833185,9.660328607952806,8.561453213679973,9.740295259071289,17.235132206404124,9.808680120655593,7.047458426480647,17.772659149763754,23.119260769219824,18.156547309585676,8.995626445613173,18.032361804710124,16.93023192943185,15.618183951601024,19.526522005224724
points302,17.93350508770069,11.175250360485219,17.000072219836433,16.08909246622511,14.229014099921026,18.61161094421534,17.192124687061423,11.860877821413354,10.252538457817977,12.110540017891463,17.140073159465867,11.445955149534957,7.46985427623224,15.524781938760029,23.454882154046135,16.3127853951361,12.305678655334647,16.18273063956683,16.346160066722845,13.905375331412609,22.962345129788012
points303,16.0687508787022,8.745011268434896,11.504233068523321,21.554650730944147,14.833283374465571,19.088446306191898,11.224077021744367,8.900366027356808,8.344768701771903,8.18541863848998,9.291862573711413,17.02642878388938,13.921202880552034,16.492929430316252,14.572543656104074,13.97692497465708,15.148602984848605,13.839434470314671,6.871896980744775,6.286512197896674,6.594730731125303
