,dim1,dim2,dim3,dim4,dim5,dim6
points274,16.941056915061132,10.72454782221426,2.9224309070135885,12.610580163545933,4.123066337214617,27.528289512530883
points275,16.28715680172832,19.38785254680078,8.968211444944851,17.51904054455496,8.551965179270224,18.284971613511196
points276,19.125363775700325,15.96230056167149,4.90032202999462,15.541118894423436,4.296421841821645,25.01833295621021
points277,13.47484579710127,11.789994724430594,13.58598632653971,11.463717770868847,14.973600299421118,19.698125805048658
points278,12.47223534699757,9.021396849159563,12.762621036893133,8.806910093369263,13.10853148136866,15.507861401799502
points279,21.18119313693574,21.711870423980727,9.135989554127107,20.35087968966677,8.988809793637222,18.52440615904882
points280,15.057276925256861,12.428485347269618,17.43615017127455,10.922172010868767,17.74834755521904,14.256864214633971
points281,13.292191905274622,16.83655624713071,13.505237565815587,13.776555652566168,12.451984275634441,15.11433924206884
points282,10.223652071687315,11.763139353725592,14.777617282561414,9.867941274962165,15.323108783914053,16.29136504124351
points283,9.094529364542005,0.0,21.011827176028163,25.008231165764702,16.823804830335447,5.936374327494632
points284,18.36434805248075,15.315894908676924,7.079850531713215,14.946260564671672,7.365932982720132,20.29908720304429
points285,16.161176904870004,17.44438939859888,11.177995583022259,14.7634685631388,11.653508139581028,17.28705031616646
points286,16.524494835132504,10.452345825148202,11.600242288695648,12.127811613454396,12.314796153658856,18.318628812500474
points287,17.29469330166471,11.370277560526908,11.7708957449194,12.992833268042817,12.423712365449076,18.855636650591546
points288,15.017542489188695,10.1419405668419,11.58762221022314,12.110546292207987,12.162314080385034,17.681855803164368
points289,20.487977360650394,18.395436849454804,10.17460902968949,23.751821285774678,8.975380347349896,16.93171218342064
points290,18.193065629985107,20.804914046553012,10.630327105000534,20.323614048421053,9.914342658257745,17.923324674229324
points291,19.678914880604715,22.685150845479605,12.881821869462692,21.965399687396364,12.066296416176232,15.631979581659472
points292,20.717072820046397,21.793575311570255,10.318992353776336,20.728887564864838,8.954463316551507,17.580124779435028
points293,14.305244248595606,6.714055585085229,10.092396968710105,9.492868230253642,12.372761095984478,21.393355272452705
points294,15.457327767860505,13.086962299514086,15.859177779708785,11.393285717282122,16.132009213356422,17.39090429399802
points295,11.666743874723693,11.574609673947792,7.488090628421142,8.66591953020904,8.222002445972688,20.94857479105653
points296,17.76042746647241,19.99061326758194,10.230456236298146,19.40092458130116,10.596459844537561,19.55383457063581
points297,16.096543986090293,9.893150957886238,12.673999105503896,10.240133356763268,12.864954731874153,16.00088259824419
points298,16.816905245085966,12.238570948293585,11.532096879810299,12.691607830947701,11.885503938915653,19.275520713089186
points299,15.327701976713412,17.143050305122564,13.14593790012205,16.63106935363613,13.84008938223325,17.413133273210512
points300,18.757722013488248,15.81811855763767,8.149267025206456,14.317261549064359,6.88482393426768,22.844630286625772
points301,16.128939364361255,9.808680120655593,8.828508754709123,11.501056134790353,9.660328607952806,18.57072322749407
points302,17.93350508770069,11.445955149534957,11.175250360485219,14.229014099921026,11.860877821413354,18.61161094421534
points303,16.0687508787022,17.02642878388938,8.745011268434896,14.833283374465571,8.900366027356808,19.088446306191898
points304,10.773898458339012,13.555096555129241,11.244792463871729,13.529827293212927,12.509199762559307,14.88758638478657
points305,18.67840157460596,14.14272050325324,4.266192116542146,12.485899662609429,3.360249876403612,24.74185435597927
points306,13.573912300537835,12.01140167781336,17.12281596916786,10.803823499752664,17.136282220465365,14.07636153514519
points307,16.279762162368783,11.737507147323935,10.306964820581346,12.56473472701081,10.544879327936327,20.16040882219132
points308,17.460203193964368,11.437403312038477,16.379301327395446,14.996508980406201,17.036750466564225,12.602486182414433
points309,15.019553137952492,17.34802853086352,9.531394289811157,14.257685353424806,9.038869906227138,15.296533302789571
points310,15.119206012851194,10.128812195621133,11.629197663220172,13.616252905148219,12.194003194443857,16.999862995181513
points311,22.225482945418577,17.61078201740317,6.24901109827594,15.580567138852315,4.588111277106766,22.48201775201393
points312,18.725528833506598,14.96297803107609,10.181299208982974,15.432489410272398,10.223427077527587,19.579438014243724
points313,14.261051672885815,17.943585343508005,11.821820752936578,13.109889353684675,12.070298466517581,16.35474955598495
points314,13.442941492225966,15.452421016294501,13.648768484343927,16.28150328437352,13.785011437803805,15.642803851436812
points315,12.658468105875563,14.983422948181389,9.736542659318912,12.94646143511271,10.805961960829482,15.334865950432333
points316,18.928553127863303,16.20734990812758,3.987174926273155,14.147681453827627,2.2452703817393482,23.658632615534987
points317,19.114078923463467,20.97069886058686,11.017929389386342,18.991788560916625,9.920568921855736,16.80837553137376
points318,14.19448307088239,8.896452289226911,10.784605807762098,8.111165761107856,11.914371625859623,18.327699004033278
points319,18.26825657412413,19.412969438464035,11.278022246962248,19.88890203291147,10.044005881923887,15.240334242852684
points320,18.782801918598043,18.091236508909486,10.311992710257488,18.239192480427274,10.152126993284348,19.83896822343346
points321,16.680184437801344,20.658215121763696,11.694921085490428,17.19862695563419,11.906766608136662,14.723739410734732
points322,18.863546113844563,18.57055312992735,8.133912699679266,14.753649185360384,7.76941230082927,20.264685616801103
points323,14.402019225664707,16.057042908109594,7.612787684821301,12.826226828451254,7.169301733365182,20.50295204513414
points324,16.83765468050457,12.70761706287795,13.055846612913166,13.477117489319701,13.147145710014849,16.00426256837842
points325,13.650428610893982,10.581149491592226,12.49839346609783,8.347285576921765,13.433422494809554,17.11972637331688
points326,10.946906314349333,16.267009412909637,10.926064223388366,12.619962370135186,10.819232123777239,17.158006759822246
points327,20.077649413300385,18.57895851925315,9.4372610798911,16.31059497871152,9.88749279005591,18.650968817167584
points328,21.158072626664918,20.695800796218833,9.66297231670036,20.03964358369027,8.265452001925322,17.635549292046377
points329,17.793270992250992,13.378448403476646,18.842025230968996,15.028184505721189,19.1883091371522,12.73970012388597
points330,16.42665442351662,11.800951905596987,13.173210376144988,12.816809986263994,13.671773699983161,17.54420124924066
points331,18.732702091529923,13.607131986546426,5.189199033078217,11.326591737967076,3.5840823586930126,23.472683214087493
points332,12.126402828559362,13.757230901608219,8.072488509884534,10.620557549638674,9.495541830246012,20.432943729797728
points333,20.690402074395898,22.446746297078192,11.09133575116425,21.40833030977193,10.166476380027843,16.146205674253096
points334,14.7932112455162,11.192694402365454,12.898005994455733,13.032926086005645,13.793646486846706,16.898676884803336
points335,16.830117020536182,15.358054362095011,8.115960613293137,17.19004632715665,8.2306445680572,19.476693079801535
points336,21.051796609830934,15.49865250666841,8.221642032052936,14.66277791752307,6.3393514677710465,22.304161290865174
points337,21.00764998869376,22.12661726777414,11.640697878934883,25.61495861568319,10.032343155437262,13.24532028074601
points338,13.522485339707451,10.42185447681893,10.935768795780673,9.490047920217537,12.100178816880309,20.78106770946258
points339,12.077435350207029,14.050279559234264,7.374403534434003,13.363419730598338,7.726739355274711,21.934415710234624
points340,20.896856758829635,19.653166039086496,9.67555074433652,19.468550676322,8.027821005446587,15.11600220234247
points341,16.36713898245066,9.109809894746586,9.902245521495672,11.088344885355905,10.968302947600638,20.37238251746413
points342,16.10858428035762,10.339566139617673,10.09540136584202,11.565517671200322,10.47372094698925,19.28538944680541
points343,10.400005779919471,8.153895261727623,15.338393700500262,9.537898847119548,16.49261616316572,14.008435698920959
points344,11.27271714858375,11.909765844209488,11.168449413524817,10.17096288306468,12.886373949587869,15.586951678380279
points345,13.63237755636358,18.15116352528782,16.647114873855166,15.939474727561507,16.876303204144875,10.026328325993894
points346,13.152875527203827,13.59279919923262,11.338367943183794,13.655108527051807,12.198920383809465,15.352803401422804
points347,13.234907467473047,12.531899956082704,15.093167726459692,10.08420590685397,15.476996493148107,18.466870900876117
points348,12.582677818584568,10.68501944020316,14.998087991336881,10.361078910795687,16.19508622587891,17.123477210212698
points349,19.340081112382485,14.150897445100561,3.6182031520205657,13.40671262354788,3.046631928681731,25.32078107053514
points350,18.133155422345496,18.113933865050424,13.384633748174755,18.1377811563667,13.357859597432642,16.16007396316176
points351,14.636915635146472,12.398699427711987,12.667994948772456,10.374502344161552,12.692205619460788,16.73614188847421
points352,19.417222833451614,21.379937030574684,12.789831821840616,20.26988459899124,12.295656039939335,14.96078838024456
points353,16.690086998768905,11.655942716508934,9.75203397921838,10.75576355253305,11.400672332287455,21.779299989713678
points354,19.109849774410243,20.41799615698264,9.43520625801195,18.11870292838635,8.450603070761357,17.204255675682088
points355,18.987694819033013,17.60603861369925,8.739981737797487,17.78984429004354,9.201654027420341,21.07047993569387
points356,16.302584929114776,16.423948475426123,9.650533420745118,15.165530770462714,10.095692594447168,21.15346477644893
points357,12.28338473880425,8.866117727812465,10.77229878923564,9.264227738573341,12.86691643007629,19.764051252077103
points358,20.544688980869108,21.18749355782915,7.607071892097404,19.389483192183942,7.6936031726068705,20.65736030850973
points359,15.400972756603913,13.091330354841755,13.826525383107104,13.767134023934648,14.05995344685179,18.495070769528297
points360,12.441591408211009,12.5107038675511,14.599610541431696,10.105602598482275,15.222905370624936,15.235665339846937
points361,13.000892942528365,7.8658822909712125,17.986192241055193,11.098242086161717,18.406123997056024,11.999898970983264
points362,12.009221366563748,15.717441826997844,12.363568407075991,13.112634174975652,12.962953553238329,16.499221986433124
points363,16.925256254317514,15.278054042860042,11.30634407239857,17.38936953244346,10.74377313902647,17.219274772365107
points364,17.557883687230028,16.900013362528618,9.698760166152612,16.377186352329698,9.974662655850658,20.75490457450032
points365,17.966424854888444,18.2591742008126,6.974759359097658,19.12269095206451,7.7579575151871465,20.180633505771294
points366,20.298601063559193,13.798388231826799,5.427708806232992,12.987016210105553,4.108378545628333,23.72407475682588
points367,20.181368869803908,21.17471882939052,10.860625441517493,21.132098368601177,10.35600220105785,17.630308301832063
points368,15.222166971033804,10.469897543870822,14.938484325236137,13.40607162151306,16.3780579248427,16.963986954269483
points369,15.082697869690739,14.173474411201102,12.170643560057545,15.341754219077913,12.233384237503538,19.162627624567094
points370,18.81136581030744,23.318818206589015,11.571275781389279,21.86687291272794,11.325854764718558,15.197194115483617
points371,16.962754332901238,15.803231784190187,10.225177091564294,16.130052085399967,10.801595392224046,19.28648952586819
points372,14.374561125145858,17.731365234491072,8.495314797396697,13.60148854777911,9.017790254152777,15.294464655890202
points373,19.492921956368004,14.508318294695906,4.457588006405703,13.798050510190993,3.144157861838097,25.109644681416707
points374,16.17143312299651,19.733015538057003,16.279994867015276,18.52316812873526,15.486999101873419,14.100118927707333
points375,18.147877547563844,15.791458747631852,3.5898011192455055,13.285710103300282,2.160074731494071,24.085729423998497
points376,12.641667077315152,8.682721991864621,8.278061122107392,11.460925795741748,10.31629293564646,21.445421765779418
points377,19.452584023353083,20.939357511867087,13.225795422319612,20.66370678744276,12.867054037092084,16.330506602968093
points378,17.17154342205513,15.010379075290185,6.599953641220307,11.7410703776398,4.721732279241541,21.284085170899317
points379,16.339192373293283,9.656908714657986,13.8163695465055,13.034131208957941,14.977128458765748,15.106990137566754
points380,15.062234748054582,17.592525015727794,9.389984356175027,13.51488225045609,9.03391239560174,16.802698470527783
points381,15.708173474947989,20.373432878076084,13.268218411615825,18.332020590852554,12.067657753242468,15.576330905532366
points382,18.118940913422175,20.637801842129367,9.837603416051502,20.473155715571618,8.660654904379657,15.341215196913813
points383,17.842157821343488,20.4721931342628,9.957195170619626,16.600731916556363,9.219585641592905,15.95671413858501
points384,13.93554585325183,18.549944773697373,10.011467127501042,12.519052439138123,9.678938882235899,16.551219267345427
points385,17.92796282424664,14.841277013651082,2.4741291657268265,14.88697002316118,1.8298985322986174,25.10578035891129
points386,16.55336836190322,11.78386693505223,11.387867795364,12.318967313378884,11.64051527558462,20.827460490922345
points387,10.95633097014153,7.9886984122672455,10.176759150115984,9.505952044821631,12.40135835856033,19.226012651554793
points388,17.00981485742784,17.659126249992706,7.222551066215364,14.103691667338666,7.701031616581506,22.708641174109076
points389,20.00493869064601,23.800565080876442,11.610514830925881,22.465758272205605,11.143503576546252,14.000251750117261
points390,13.805955109709462,12.380504417729634,10.121061489727255,14.204894653093758,11.221789289936087,19.89332345985696
points391,21.025317711507977,12.364382541913127,5.557425006458243,13.279493814583898,4.619534315093057,23.140031130244626
points392,9.474527838821071,10.90630632578948,14.216482293541302,8.298120584561241,14.544910341726084,15.846144630041309
points393,12.366421161827118,11.691392369358827,9.43909069779578,8.897889449661944,10.52247132741336,20.472741684376732
points394,16.952150613806314,12.892372481343896,13.42925496258342,13.70606066381193,14.030478361068562,17.399830216909617
points395,21.67865726965168,18.165023496326103,7.296779019722327,17.736640123013768,6.704092072937428,16.4932233859035
points396,15.885808771892966,15.669760638707336,11.356918208320309,15.790296065112594,11.70239029530977,18.417561150671713
points397,21.28985012569386,30.319544440104814,13.012388175749898,22.764526835160478,11.570207909777205,9.158969232157391
points398,14.477055308312146,15.028626726270128,9.04488158468756,14.495760763264755,9.834074950167443,17.80201954172745
points399,15.707794651443807,14.554321758788964,13.200969066514773,14.324305300481265,13.977415929878596,18.345142716618717
points400,20.47464886938019,19.262458131684706,14.391918884572208,19.676970302828305,14.434457789828151,13.154311987734388
points401,18.03425273986701,20.213377569013787,11.21351004243309,17.804006190234634,10.140073922345184,13.32901297710401
points402,17.72690918537629,17.81243915681707,6.3427773418653715,14.992467409543108,5.930980539868316,21.080364300081353
points403,11.489029272556522,10.344823444582286,14.741780639515527,11.538143864316577,15.25485934225233,16.617091692199487
points404,17.917144722874212,18.74229700348118,15.093400811229932,19.90061079300612,14.836037457705409,12.798826724785846
points405,19.430660429283567,14.862075894649761,8.169653475434231,13.857196440935885,6.7508041714014055,22.676249535414698
points406,14.70053797759594,9.8145020420141,10.08116530263168,12.931746147102666,10.671495406434639,19.10182309644126
points407,6.703805348082682,10.61336384659421,8.510077144531799,8.273666993261402,9.775918573839297,13.758425372050155
points408,14.54218869991694,11.244292807237224,14.082976916819348,11.459673373895246,14.30718567443388,15.797028298936686
points409,15.214997945768227,16.047202321718938,9.962811989949321,14.685371735509365,10.40597181470132,19.426527853937657
points410,14.340382396730915,10.020263079398285,12.92481575183383,9.814533697765242,14.199315258019919,19.057632517933204
points411,5.094796735821764,12.408060714874207,13.921284617510734,10.014730509919518,15.060344120749932,13.02800652790766
points412,18.647701525693535,14.286844758174636,6.661401431045508,12.294993067118895,6.434105344482798,24.638260769579887
points413,15.185917259197197,12.284407231435315,16.520255285312565,10.68236245619929,16.017487960603905,15.416144416458659
points414,18.716528359588004,16.34333530126985,5.252321580949419,14.225899625359634,3.5308544177337455,24.194887405912713
points415,17.175996142417848,19.557249997576722,11.506162176282114,17.13464810804979,11.112111442372465,16.94435715813349
points416,13.679143211091514,13.059394607588926,11.74625067768842,11.779200291716837,11.71259051701533,18.907445386132288
points417,12.0471685659053,14.755002538023009,8.70170694455658,9.619383436399886,8.830838874172251,19.285141053170562
points418,10.83886657098222,10.192278363365585,12.099272571489319,9.024857780641586,13.129363777474529,17.366174000430888
points419,10.183129773480262,15.017894746654045,11.209095454589736,10.122071513237106,11.912355242518775,18.476458514313396
points420,18.412268453777124,17.580513639132533,12.979618889898324,17.627840997765933,12.892533253414982,17.62976214368998
points421,13.317939526857781,10.007427568697851,13.315253675606625,7.535991092590148,14.497945316417432,18.888570739232257
points422,15.936913972794729,10.982811233209942,16.64101035521413,13.022613772845933,17.11718821020861,15.599748263823198
points423,18.687008612017166,14.619543701358056,17.590924174404233,14.363464301150806,17.285112764131874,14.018580551344627
points424,18.973814701775698,19.768699418689167,10.055602037966567,20.18312429578621,9.95383803236192,19.07121520658169
points425,16.90707663079798,17.458102003785825,11.154565564132977,16.388842659763522,10.761216795163325,17.981257530402782
points426,18.623294966232123,13.525981037071103,10.138073857473904,12.303770973371574,8.486427692586938,21.422557551632465
points427,15.288996999114797,10.461932093513916,10.629621710972186,11.284450895848783,11.33001607936033,21.69384181164387
points428,22.32521834445398,12.950323752823557,6.690571342687729,13.584119717232472,4.9557582871279475,21.28997289266981
points429,18.65868156993685,19.901454430586046,11.067006690124115,20.22166016592548,10.903443915622784,15.328907695612934
points430,12.287139923294541,8.87695541421583,8.613556074910012,9.894410068471085,10.755819418749395,21.523008468709
points431,18.395322068859095,19.721747093111926,11.68550315813956,18.222703874614368,12.210189872908776,18.743871438138882
points432,12.660241032480648,16.093155061933807,10.135234468943471,14.203115478350329,11.329015329813915,17.691482198608643
points433,13.191690451384654,11.577320637100566,16.048722011077107,9.292431976313276,16.56123675929908,15.951538860405256
points434,18.10701267153554,14.143654771598326,6.318035757987578,11.864039633912537,5.2216490138933125,24.10948184183317
points435,12.336607495265339,13.588418872212078,12.700239627643908,12.85093537356079,13.720448757017449,15.02745162354858
points436,21.697869155172118,21.667089311691967,13.938186739123466,21.745636261208784,12.021043423643928,13.854416341069848
points437,12.697913720112243,8.594702370138405,11.420440187076306,9.329520828710582,13.311708500266489,20.136121656608807
points438,14.606525917500543,11.685505762475312,16.491036493838475,10.805440105112428,16.859218995759772,14.569718544799686
points439,19.91042126590668,19.837682946432647,9.349397501520546,21.31960476657053,9.105664609337119,17.681835148246716
points440,14.700862647902962,13.684811768630365,15.207615515657071,15.17843275280385,14.958600150746285,14.945674933806021
points441,15.118461076006394,15.983469228027085,12.340768015861764,17.47426909350116,12.546500285821166,14.841952450348568
points442,13.220193086000942,14.686899923556325,9.374718952435938,13.062725693962667,9.546911206418676,20.4295408810327
points443,13.137340693743216,15.364367982622579,11.74943612005571,13.349694786341988,11.800960142704062,17.22996071682244
points444,18.709152079736114,12.9109330591966,9.112510367591051,12.57109068440145,7.328199436681656,21.004186176215544
points445,13.892613631558744,17.114424950619238,10.12741468083028,13.927690034789606,9.982390794492702,16.099040154755457
points446,15.076083096208132,10.911971415976431,9.742626795190354,10.51537541640108,10.169714026543136,18.86514680456988
points447,13.247380680395839,15.944376761128176,9.906267138494801,14.347183027691525,9.744653205706387,19.349157515726247
points448,13.91808644141646,13.551857590522866,10.28275854676703,14.345150259715856,9.978996129100551,15.808003084980164
points449,17.337194195474137,11.392263273453297,4.517976714086902,11.531061699813357,4.730910919573551,26.46028375664027
points450,13.631391189033991,12.417069167011537,15.317827984342287,12.416698107601913,16.45385768568031,17.272231796551015
points451,17.338143763804254,11.874234464205678,6.485634290796478,10.310384699697034,6.116837420435009,23.33380295998473
points452,16.243424255068017,11.833247059697324,12.491754015465295,10.711795368628044,12.758176073869942,18.184315495117264
points453,16.95305098238641,11.596112647780098,10.648025941464489,13.460840893732428,10.576619572245074,19.45483915274389
points454,17.596284959604247,18.590211892945696,10.049944511816848,15.298221154326137,9.230014732179011,17.750913751316165
points455,15.886339555437212,10.256534450369388,11.525865278036544,8.313640651364045,12.774282883738515,21.06552835304346
points456,17.521114171108163,19.445322132104675,12.528874537238343,20.7398813497359,12.387405157018463,14.610532383340814
points457,19.952833424109958,18.111034025601896,7.459523929208252,17.525588822140705,6.774910995181074,16.314185076689952
points458,17.71598674998772,9.243561925313506,7.654311311536951,12.333831562282283,8.473392243550064,21.245842875334493
points459,21.28969939262037,21.792853672581412,12.603984433412855,22.34839302176445,11.626427216413832,15.297996232682449
points460,16.335522042924605,12.873341692967399,14.05747536362848,14.476977759418256,14.265853668028786,17.702101070718125
points461,14.700952522062275,10.104769250815577,9.68273611314321,9.194566588296786,10.201394175911188,21.147585779239204
points462,13.421966709998637,16.839178180531214,17.622234364071268,14.763472423847691,17.704333748045663,11.917187445573854
points463,17.593168785611674,16.122963039620952,8.362569235985172,16.83151261113603,9.44542717334998,17.20474554232734
points464,20.607597902757412,20.719109802163363,10.063063666818007,23.001555549477228,10.39529813957505,16.281037514225567
points465,17.693190445041846,18.919227869911847,8.47515393529173,16.9608004201535,8.313837911588843,20.7740196921473
points466,20.400551155542754,15.071470578860087,5.686664282685872,13.391194205748386,4.398202153666789,23.256550270709408
points467,18.74946921572305,20.90126650113715,12.859166968182256,16.545981610526713,11.467171481384213,12.885509111006844
points468,14.300882747946337,9.150594826722799,11.458706692269965,11.699155542686198,12.3354169861293,16.711975642634933
points469,18.53079089650324,21.99714298712568,13.563002571345741,19.226727281412593,13.384514438791186,15.193149625819382
points470,17.905106801735656,19.971222857002193,10.548945351044035,18.324622426682918,10.444644582400077,19.27047436992581
points471,11.52495093303206,8.99695991674866,12.057741651161198,9.959227617069574,13.466161290417203,19.3642424840021
points472,20.35915683238411,16.561222948784604,4.997550848289167,14.545810861162431,3.719506904706512,24.510826965464773
points473,17.505216442995653,19.394706680920343,10.400122130616872,18.76309406687226,10.845609748897921,18.49292778309904
points474,19.400432983682038,17.305087564114427,6.3007402015129275,17.375050594705748,7.01657720195891,21.679874422612784
points475,22.300852823696687,19.417318836685766,6.998376376037571,17.654793777010166,6.375662207332854,20.218664031807414
points476,18.065777459480387,16.954620811944658,11.561655206361099,17.004914841897293,11.898454472871268,18.48971985727949
points477,16.158261748395727,16.016123886985675,21.650732321571645,14.147077591369646,21.215775914911198,9.731151990016192
points478,19.843535720410337,13.74311657421582,5.333862001961283,12.83411366459571,4.577754958145332,24.98187150543436
points479,18.595748527387826,16.231378074068765,6.312526989040477,13.01213459582262,4.812114121179235,23.55925038584447
points480,13.377339307511749,14.34033058487245,11.16518714030847,14.67389360458999,10.978696344569522,18.05552688407788
points481,17.779047028194512,14.090257036048012,8.004028883326834,13.368654347817733,7.221607381079595,23.5098214150422
points482,17.299273413132187,19.00411587398793,10.64405033411254,17.431711523785776,10.217507296517802,16.810952955606975
points483,20.753192482465867,20.566161364959722,10.57338139532437,20.572180146835056,10.608688209610722,18.67690205339366
points484,17.87768303231874,14.487482916826062,6.6258334087049064,12.708958709005351,5.941084983350311,23.760416998482967
points485,14.66915822292157,9.01948816676495,9.801641869107083,7.37489515526,11.500538505582597,21.27745272837375
points486,15.494999453894113,13.40124433556083,6.701983156695611,12.841062336734302,7.057085947968262,22.653714169560676
points487,20.250089671463186,16.990024944442215,7.119152944519974,14.598374103665433,4.715794750385463,22.322431746043808
points488,12.813699522253236,12.91586161025333,9.169126059629658,15.456462683618064,8.801588381007189,16.590854144394978
points489,19.055233437727342,14.318800761051447,7.952279456275072,12.542354238816925,8.109993113049917,22.624755775987122
points490,13.871733240416248,12.458305469280655,13.718592797996415,12.90772249908586,14.104980602154818,17.777958097920685
points491,18.96624694211174,18.227049725576894,9.137914756549792,17.040058710669353,8.582110134282024,17.67700212662003
points492,13.524899633853273,15.274597633718518,12.80844697005881,14.500719966028354,12.791974014989568,17.044751217183332
points493,18.92521821231019,19.32488451734179,8.954546538893878,18.4489596764521,9.192125429671167,19.67172876672482
points494,17.106320287994873,20.09302804158293,9.537651936030885,16.24305563712267,8.966878845904295,16.269762298718632
points495,13.312929001755432,14.253626060687884,11.042156150057997,15.279457020562944,11.1913893742832,17.156807432285063
points496,14.110227659414514,8.344319434612554,10.132193911268045,8.51923726260526,10.86080836770452,20.815304437835298
points497,18.840520274136022,15.123887656329684,4.405421152649183,12.519399789303348,2.8468651612843385,24.03082693042289
points498,14.370474838245682,11.884760447038861,6.029580931825285,13.096650945929914,7.340542103557158,20.221544102194457
points499,18.606610241905138,11.267839676776434,10.906088791599634,14.124683195204982,11.142754005748927,18.587394714908438
points500,21.14991369358261,15.647024453459373,7.091106221178917,14.158681603888065,5.850699185607718,22.872952498256247
points501,15.96841505904184,12.332006890853851,13.525084844989806,12.286386953426943,13.742323905329746,18.49449675995272
points502,17.72697641499592,18.339200286815085,11.248604388432552,15.980324163584042,10.361751328092675,18.402064230620134
points503,15.735335049266704,10.31273580870904,13.239380784715813,13.804896000404138,14.422283246453716,14.318817011834838
points504,9.2720588208794,14.149772720131082,12.495127895504886,11.118639828170933,13.20592113473358,13.370801606321136
points505,21.649832647410012,22.352457578622964,11.010829450700417,21.396934389055154,10.10313446581096,17.209281278760184
points506,11.64466406847953,9.118932107652688,13.985486795968411,6.579995944529778,14.302707320835617,14.32158828932599
points507,9.830397656296075,13.24921727934769,15.564044154609501,8.82404868418986,16.008087478478913,15.9532145660273
points508,13.366274871858753,13.451475143195083,16.321797627465518,11.386564236689376,16.936725921863125,13.278426098610039
points509,15.988875412863141,16.389771915221797,9.437913049008882,17.435972284003018,8.253013519888615,17.32959812016128
points510,15.375217832981793,16.573846171909235,10.856864758644248,15.891738610743918,11.332332555053446,18.152329206637333
points511,13.595489729911547,16.08270207646134,11.05328392717045,14.41496563763473,11.35608111484499,18.935002910913088
points512,22.43684680576503,21.501740267264967,12.078824476997239,22.905305082530592,11.317840672507769,14.33514287017655
points513,15.43770431837358,15.578001774459015,11.630997058603752,16.1577795449662,11.573789900278978,17.24895857915109
points514,14.470572702288832,13.287043682632115,11.10585069946417,16.02452961698288,10.92629209783399,16.074472974331556
points515,14.037326131825603,13.61151814998588,11.57645823931082,12.586851714566217,12.211081177767223,18.920137194389714
points516,15.523366839845524,9.530851490506144,12.443324232514962,10.777113349682557,13.665036637429084,18.52582414941102
points517,17.790946484055343,18.418934217788955,8.154168329583014,16.61547589342419,7.6622665642120165,21.02088178985619
points518,20.34864899073813,14.7485471986859,8.422100947176975,14.866030911527254,7.16536212962851,22.238837519400214
points519,14.784019851935062,15.738994532371693,8.602676678521183,12.773490297236469,8.982053817146438,20.21425393342658
points520,19.928351122656856,16.25498828040409,6.39576747107575,14.44309567896536,5.285048225097396,24.04309544658781
points521,13.403531653730251,9.514277474870038,8.38039074617868,9.89837120584436,9.866230495258744,21.260440690973688
points522,20.202965176446153,25.936887132047467,14.679673683988472,22.27286405877113,13.035204167038158,12.18020790503921
points523,6.380998628673397,7.861846297857761,12.602808104424424,5.056522134125496,14.113796177284822,13.089678688032903
points524,19.049720805350468,19.209503980085785,9.799099632059788,20.04693126665473,9.167165058482038,18.721155134703682
points525,15.520923310257196,17.221691767750396,11.346955860934186,17.39866428019218,11.44657172236969,16.637284709827444
points526,16.189015052942562,14.271001545357903,3.0528411772387583,12.278577349600807,3.492309006290545,25.7034001950814
points527,20.25598428026551,14.008332659812105,6.014728937933259,14.091469060015369,5.183903405324139,24.681286852811024
points528,18.554282958938266,17.52449630401961,9.57207429007061,17.546093893123228,9.329986963158104,17.730577294631427
points529,13.912434623833748,13.700293358735111,6.838833344630056,13.161493243552155,7.169223442155167,19.74535995687282
points530,21.029533432514615,21.43296989093422,7.584418822613151,20.12675522620961,6.833301199484869,16.67988165236845
points531,14.107688320966263,17.364766129237804,10.753689655049207,15.223802942324511,10.294942228989543,14.689073041718332
points532,20.709187245923413,20.69599734704374,9.791904253726731,19.128780152719102,8.853772902109737,18.115998296320566
points533,13.028307064608004,13.378275726030898,14.161097319750116,11.794926816797386,14.158169893262405,16.586013803042036
points534,23.284763072797116,23.341255150287974,10.364727273551239,22.36593225873587,9.624317435646674,16.095361417314507
points535,20.917111169024285,22.08389585342596,10.604631071286343,20.46945112166925,9.657521049933374,17.9107595001151
points536,18.5211278747198,12.508759084363568,11.054194854813641,13.005656036169462,11.275716133838964,18.45007883289403
points537,15.651480765576947,12.163862665429184,8.601201616610087,13.675185855712115,10.294356500415912,21.609832023551864
points538,20.549171028129045,17.916220565425004,6.390960371747546,15.079368235743607,4.159981803922775,22.860410475964688
points539,18.182734363742775,20.075739560411144,15.601588297033823,20.237912380787826,15.786767982626786,12.101474730402867
points540,18.598859668960685,18.98090848223949,8.794221517715727,16.17507521645185,9.300081184264869,19.588330850896977
points541,17.427402950193976,11.071332027198638,11.78201516354884,16.090824463922143,12.213540185380836,16.437927056391732
points542,14.451438374785747,16.54372347638998,10.575377725319026,14.692431902107344,10.596009446297222,19.436502808883205
points543,16.038826271369818,16.188564622691867,7.1039105275206005,13.747977710001956,8.003015478747457,21.397093561018167
points544,18.30016521524481,16.39285554384146,11.977003355471028,16.679678191827236,11.467978285749117,17.499428991506605
points545,19.230100336479744,13.11904208370763,12.711855589559589,16.48875870512277,12.77933411459254,16.489849508453236
points546,17.82602779944472,10.942270176620687,12.832741611771922,14.154099414103815,13.096360025114938,16.083184192422944
